"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"9/11/2023","9/11/2023","9/11/2023","RVYL","Ryvyl
CUSIP: 39366L307","SPR","1","",""
"9/11/2023","9/11/2023","9/11/2023","GROM","Grom Social Enterprises
CUSIP: 39878L506","SPR","1","",""
"9/7/2023","9/8/2023","9/11/2023","BACK","IMAC Holdings
CUSIP: 44967K104","SPR","1S","",""
"9/7/2023","9/7/2023","9/11/2023","BACK","IMAC Holdings
CUSIP: 44967K104","Buy","1","$0.11","($0.11)"
"9/6/2023","9/7/2023","9/8/2023","RVYL","Ryvyl
CUSIP: 39366L208","SPR","1S","",""
"9/6/2023","9/7/2023","9/8/2023","GROM","Grom Social Enterprises
CUSIP: 39878L407","SPR","1S","",""
"9/6/2023","9/6/2023","9/8/2023","GROM","Grom Social Enterprises
CUSIP: 39878L407","Buy","1","$0.29","($0.29)"
"9/6/2023","9/6/2023","9/8/2023","RVYL","Ryvyl
CUSIP: 39366L208","Buy","1","$0.67","($0.67)"
"9/5/2023","9/5/2023","9/7/2023","SEQL","SEQLL INC
CUSIP: 81734C304","Sell","1","$17.27","$17.27"
"9/5/2023","9/5/2023","9/5/2023","SEQL","SEQLL INC
CUSIP: 81734C304","SPR","1","",""
"8/31/2023","8/31/2023","9/5/2023","FFIE","Faraday Future Intelligent Electric
CUSIP: 307359505","Sell","1","$7.88","$7.88"
"8/30/2023","8/31/2023","9/1/2023","SQL","SeqLL
CUSIP: 81734C106","SPR","1S","",""
"8/30/2023","8/30/2023","9/1/2023","SQL","SeqLL
CUSIP: 81734C106","Buy","1","$0.41","($0.41)"
"8/29/2023","8/29/2023","8/29/2023","FFIE","Faraday Future Intelligent Electric
CUSIP: 307359505","SPR","1","",""
"8/28/2023","8/28/2023","8/30/2023","BTCT","BTC Digital
CUSIP: G6055H155","Sell","1","$2.04","$2.04"
"8/28/2023","8/28/2023","8/30/2023","MNTS","Momentus
CUSIP: 60879E200","Sell","1","$8.00","$8.00"
"8/28/2023","8/28/2023","8/28/2023","BTCT","BTC Digital
CUSIP: G6055H155","SPR","1","",""
"8/28/2023","8/28/2023","8/28/2023","MNTS","Momentus
CUSIP: 60879E200","SPR","1","",""
"8/25/2023","8/28/2023","8/29/2023","FFIE","Faraday Future Intelligent Electric
CUSIP: 307359109","SPR","1S","",""
"8/25/2023","8/25/2023","8/29/2023","FFIE","Faraday Future Intelligent Electric
CUSIP: 307359109","Buy","1","$0.16","($0.16)"
"8/25/2023","8/25/2023","8/29/2023","IDEX","Ideanomics
CUSIP: 45166V205","Sell","0.008","$3.56","$0.03"
"8/25/2023","8/25/2023","8/29/2023","SUNLQ","SUNLIGHT FINL HLDGS INC
CUSIP: 86738J304","Sell","1","$2.16","$2.17"
"8/25/2023","8/25/2023","8/29/2023","TIVC","Tivic Health Systems
CUSIP: 888705209","Sell","0.01","$2.28","$0.02"
"8/25/2023","8/25/2023","8/25/2023","IDEX","Ideanomics
CUSIP: 45166V205","SPR","0.008","",""
"8/25/2023","8/25/2023","8/25/2023","IDEX","Ideanomics
CUSIP: 45166V106","SPR","1S","",""
"8/25/2023","8/25/2023","8/25/2023","SUNLQ","SUNLIGHT FINL HLDGS INC
CUSIP: 86738J304","SPR","1","",""
"8/23/2023","8/24/2023","8/25/2023","METX","BTC Digital
CUSIP: G6055H148","SPR","1S","",""
"8/23/2023","8/24/2023","8/25/2023","MNTS","Momentus
CUSIP: 60879E101","SPR","1S","",""
"8/23/2023","8/23/2023","8/25/2023","METX","BTC Digital
CUSIP: G6055H148","Buy","1","$0.17","($0.17)"
"8/23/2023","8/23/2023","8/25/2023","MNTS","Momentus
CUSIP: 60879E101","Buy","1","$0.24","($0.24)"
"8/23/2023","8/23/2023","8/25/2023","IDEX","Ideanomics
CUSIP: 45166V106","Buy","1","$0.04","($0.04)"
"8/22/2023","8/23/2023","8/24/2023","SUNL","Sunlight Financial
CUSIP: 86738J106","SPR","1S","",""
"8/22/2023","8/23/2023","8/24/2023","TIVC","Tivic Health Systems
CUSIP: 888705209","SPR","0.01","",""
"8/22/2023","8/23/2023","8/24/2023","TIVC","Tivic Health Systems
CUSIP: 888705100","SPR","1S","",""
"8/22/2023","8/22/2023","8/24/2023","TIVC","Tivic Health Systems
CUSIP: 888705100","Buy","1","$0.05","($0.05)"
"8/22/2023","8/22/2023","8/24/2023","SUNL","Sunlight Financial
CUSIP: 86738J106","Buy","1","$0.12","($0.12)"
"8/22/2023","8/22/2023","8/24/2023","UPC","Universe Pharmaceuticals
CUSIP: G9442G112","Sell","1","$1.52","$1.52"
"8/22/2023","8/22/2023","8/24/2023","TAOP","Taoping
CUSIP: G8675V127","Sell","1","$2.76","$2.76"
"8/22/2023","8/22/2023","8/24/2023","SYTA","Siyata Mobile
CUSIP: 83013Q608","Sell","0.01","$2.66","$0.03"
"8/22/2023","8/22/2023","8/24/2023","ADTX","Aditxt
CUSIP: 007025604","Sell","1","$11.44","$11.45"
"8/22/2023","8/22/2023","8/24/2023","OTRK","Ontrak
CUSIP: 683373302","Sell","1","$1.64","$1.64"
"8/22/2023","8/22/2023","8/24/2023","KPLT","Katapult
CUSIP: 485859201","Sell","1","$14.90","$14.90"
"8/22/2023","8/22/2023","8/22/2023","ADTX","Aditxt
CUSIP: 007025604","SPR","1","",""
"8/17/2023","8/18/2023","8/21/2023","ADTX","Aditxt
CUSIP: 007025505","SPR","1S","",""
"8/17/2023","8/17/2023","8/17/2023","AAPL","Cash Div: R/D 2023-08-14 P/D 2023-08-17 - 0.03682 shares at 0.24","CDIV","","","$0.01"
"8/17/2023","8/17/2023","8/21/2023","ADTX","Aditxt
CUSIP: 007025505","Buy","1","$0.40","($0.40)"
"8/8/2023","8/9/2023","8/10/2023","SYTA","Siyata Mobile
CUSIP: 83013Q608","SPR","0.01","",""
"8/8/2023","8/9/2023","8/10/2023","SYTA","Siyata Mobile
CUSIP: 83013Q509","SPR","1S","",""
"8/8/2023","8/8/2023","8/10/2023","SYTA","Siyata Mobile
CUSIP: 83013Q509","Buy","1","$0.04","($0.04)"
"8/3/2023","8/3/2023","8/3/2023","TAOP","Taoping
CUSIP: G8675V127","SPR","1","",""
"8/1/2023","8/1/2023","8/1/2023","UPC","Universe Pharmaceuticals
CUSIP: G9442G112","SPR","1","",""
"8/1/2023","8/1/2023","8/1/2023","OTRK","Ontrak
CUSIP: 683373302","SPR","1","",""
"8/1/2023","8/1/2023","8/1/2023","KPLT","Katapult
CUSIP: 485859201","SPR","1","",""
"7/31/2023","8/1/2023","8/2/2023","TAOP","Taoping
CUSIP: G8675V119","SPR","1S","",""
"7/31/2023","7/31/2023","8/2/2023","TAOP","Taoping
CUSIP: G8675V119","Buy","1","$0.55","($0.55)"
"7/31/2023","7/31/2023","8/2/2023","INVO","INVO BioScience
CUSIP: 44984F401","Sell","0.05","$4.10","$0.21"
"7/31/2023","7/31/2023","8/2/2023","BNTC","Benitec Biopharma
CUSIP: 08205P209","Sell","1","$3.12","$3.12"
"7/28/2023","7/28/2023","7/28/2023","BNTC","Benitec Biopharma
CUSIP: 08205P209","SPR","1","",""
"7/27/2023","7/28/2023","7/31/2023","INVO","INVO BioScience
CUSIP: 44984F401","SPR","0.05","",""
"7/27/2023","7/28/2023","7/31/2023","INVO","INVO BioScience
CUSIP: 44984F302","SPR","1S","",""
"7/27/2023","7/28/2023","7/31/2023","KPLT","Katapult
CUSIP: 485859102","SPR","1S","",""
"7/27/2023","7/28/2023","7/31/2023","UPC","Universe Pharmaceuticals
CUSIP: G9442G104","SPR","1S","",""
"7/27/2023","7/28/2023","7/31/2023","OTRK","Ontrak
CUSIP: 683373104","SPR","1S","",""
"7/27/2023","7/27/2023","7/31/2023","UPC","Universe Pharmaceuticals
CUSIP: G9442G104","Buy","1","$0.37","($0.37)"
"7/27/2023","7/27/2023","7/31/2023","OTRK","Ontrak
CUSIP: 683373104","Buy","1","$0.38","($0.38)"
"7/27/2023","7/27/2023","7/31/2023","INVO","INVO BioScience
CUSIP: 44984F302","Buy","1","$0.18","($0.18)"
"7/27/2023","7/27/2023","7/31/2023","KPLT","Katapult
CUSIP: 485859102","Buy","1","$0.82","($0.82)"
"7/25/2023","7/26/2023","7/27/2023","BNTC","Benitec Biopharma
CUSIP: 08205P100","SPR","1S","",""
"7/25/2023","7/25/2023","7/27/2023","BNTC","Benitec Biopharma
CUSIP: 08205P100","Buy","1","$0.21","($0.21)"
"7/12/2023","7/12/2023","7/14/2023","JZXN","Jiuzi Holdings, Inc.
CUSIP: G51400128","Sell","1","$2.79","$2.79"
"7/12/2023","7/12/2023","7/14/2023","AUID","authID Inc.
CUSIP: 46264C305","Sell","1","$6.90","$6.90"
"7/12/2023","7/12/2023","7/12/2023","JZXN","Jiuzi Holdings, Inc.
CUSIP: G51400128","SPR","1","",""
"7/12/2023","7/12/2023","7/12/2023","AUID","authID Inc.
CUSIP: 46264C305","SPR","1","",""
"7/11/2023","7/11/2023","7/13/2023","AREB","American Rebel Holdings
CUSIP: 02919L307","Sell","1","$2.43","$2.43"
"7/10/2023","7/10/2023","7/10/2023","AREB","American Rebel Holdings
CUSIP: 02919L307","SPR","1","",""
"7/10/2023","7/10/2023","7/12/2023","ACST","Acasti Pharma, Inc. Class A
CUSIP: 00430K865","Sell","0.166667","$2.94","$0.49"
"7/10/2023","7/10/2023","7/12/2023","TLIS","Talis Biomedical
CUSIP: 87424L207","Sell","1","$7.34","$7.34"
"7/10/2023","7/10/2023","7/10/2023","AUID","authID
CUSIP: 46264C206","SPR","1S","",""
"7/10/2023","7/10/2023","7/10/2023","TLIS","Talis Biomedical
CUSIP: 87424L207","SPR","1","",""
"7/7/2023","7/10/2023","7/11/2023","JZXN","Jiuz
CUSIP: G51400102","SPR","1S","",""
"7/7/2023","7/10/2023","7/11/2023","ACST","Acasti Pharma, Inc. Class A
CUSIP: 00430K865","SPR","0.1667","",""
"7/7/2023","7/10/2023","7/11/2023","ACST","Acasti Pharma
CUSIP: 00430K873","SPR","1S","",""
"7/7/2023","7/7/2023","7/11/2023","JZXN","Jiuz
CUSIP: G51400102","Buy","1","$0.15","($0.15)"
"7/7/2023","7/7/2023","7/11/2023","ACST","Acasti Pharma
CUSIP: 00430K873","Buy","1","$0.52","($0.52)"
"7/7/2023","7/7/2023","7/11/2023","AGFY","Agrify
CUSIP: 00853E305","Sell","1","$2.77","$2.77"
"7/7/2023","7/7/2023","7/11/2023","XXII","22nd Century Group
CUSIP: 90137F202","Sell","1","$2.62","$2.62"
"7/7/2023","7/7/2023","7/11/2023","BFRI","Biofrontera
CUSIP: 09077D209","Sell","1","$8.92","$8.92"
"7/7/2023","7/7/2023","7/7/2023","XXII","22nd Century Group
CUSIP: 90137F202","SPR","1","",""
"7/7/2023","7/7/2023","7/7/2023","AGFY","Agrify
CUSIP: 00853E305","SPR","1","",""
"7/7/2023","7/7/2023","7/7/2023","BFRI","Biofrontera
CUSIP: 09077D209","SPR","1","",""
"7/6/2023","7/6/2023","7/10/2023","BTCY","Biotricity
CUSIP: 09074H203","Sell","1","$2.67","$2.67"
"7/6/2023","7/6/2023","7/10/2023","PRFX","PainReform
CUSIP: M77798128","Sell","1","$5.80","$5.80"
"7/6/2023","7/6/2023","7/6/2023","PRFX","PainReform
CUSIP: M77798128","SPR","1","",""
"7/6/2023","7/6/2023","7/6/2023","BTCY","Biotricity
CUSIP: 09074H203","SPR","1","",""
"7/5/2023","7/6/2023","7/7/2023","TLIS","Talis Biomedical
CUSIP: 87424L108","SPR","1S","",""
"7/5/2023","7/5/2023","7/7/2023","AUID","authID
CUSIP: 46264C206","Buy","1","$1.02","($1.02)"
"7/5/2023","7/5/2023","7/7/2023","TLIS","Talis Biomedical
CUSIP: 87424L108","Buy","1","$0.50","($0.50)"
"7/5/2023","7/5/2023","7/5/2023","STCNZZZ","STCN Contra (Cash Out Under 3500 Shs)
CUSIP: 858CSH018","SXCH","1S","",""
"7/5/2023","7/5/2023","7/5/2023","STCNZZZ","Cash received thru Liquidation 1 shares at $0.82","LIQ","","","$0.82"
"7/5/2023","7/5/2023","7/7/2023","IKT","Inhibikase
CUSIP: 45719W205","Sell","1","$3.41","$3.41"
"7/5/2023","7/5/2023","7/7/2023","MRAI","MARPAI INC
CUSIP: 571354208","Sell","1","$1.63","$1.63"
"7/5/2023","7/5/2023","7/5/2023","IKT","Inhibikase
CUSIP: 45719W205","SPR","1","",""
"7/3/2023","7/5/2023","7/6/2023","BFRI","Biofrontera
CUSIP: 09077D100","SPR","1S","",""
"7/3/2023","7/5/2023","7/6/2023","AGFY","Agrify
CUSIP: 00853E206","SPR","1S","",""
"7/3/2023","7/5/2023","7/6/2023","XXII","22nd Century Group
CUSIP: 90137F103","SPR","1S","",""
"7/3/2023","7/3/2023","7/6/2023","BFRI","Biofrontera
CUSIP: 09077D100","Buy","1","$0.54","($0.54)"
"7/3/2023","7/3/2023","7/6/2023","AGFY","Agrify
CUSIP: 00853E206","Buy","1","$0.18","($0.18)"
"7/3/2023","7/3/2023","7/6/2023","XXII","22nd Century Group
CUSIP: 90137F103","Buy","1","$0.29","($0.29)"
"7/3/2023","7/3/2023","7/3/2023","MRAI","MARPAI INC
CUSIP: 571354208","SPR","1","",""
"6/30/2023","7/3/2023","7/5/2023","PRFX","PainReform
CUSIP: M77798102","SPR","1S","",""
"6/30/2023","7/3/2023","7/5/2023","BTCY","Biotricity
CUSIP: 09074H104","SPR","1S","",""
"6/30/2023","6/30/2023","7/5/2023","PRFX","PainReform
CUSIP: M77798102","Buy","1","$0.56","($0.56)"
"6/30/2023","6/30/2023","7/5/2023","BTCY","Biotricity
CUSIP: 09074H104","Buy","1","$0.64","($0.64)"
"6/30/2023","6/30/2023","7/5/2023","ATXG","Addentax Group
CUSIP: 00653L301","Sell","0.1","$7.13","$0.71"
"6/29/2023","6/30/2023","7/3/2023","IKT","Inhibikase
CUSIP: 45719W106","SPR","1S","",""
"6/29/2023","6/30/2023","7/3/2023","ATXG","Addentax Group
CUSIP: 00653L301","SPR","0.1","",""
"6/29/2023","6/30/2023","7/3/2023","ATXG","Addentax Group
CUSIP: 00653L202","SPR","1S","",""
"6/29/2023","6/29/2023","7/3/2023","ATXG","Addentax Group
CUSIP: 00653L202","Buy","1","$0.66","($0.66)"
"6/29/2023","6/29/2023","7/3/2023","IKT","Inhibikase
CUSIP: 45719W106","Buy","1","$0.59","($0.59)"
"6/29/2023","6/29/2023","7/3/2023","ALLR","Allarity Therapeutics
CUSIP: 016744302","Sell","0.025","$8.78","$0.22"
"6/29/2023","6/29/2023","7/3/2023","ANY","Sphere 3D
CUSIP: 84841L407","Sell","0.142857","$1.93","$0.28"
"6/28/2023","6/29/2023","6/30/2023","MRAI","Marpai
CUSIP: 571354109","SPR","1S","",""
"6/28/2023","6/29/2023","6/30/2023","ALLR","Allarity Therapeutics
CUSIP: 016744302","SPR","0.025","",""
"6/28/2023","6/29/2023","6/30/2023","ALLR","Allarity Therapeutics
CUSIP: 016744203","SPR","1S","",""
"6/28/2023","6/29/2023","6/30/2023","ANY","Sphere 3D
CUSIP: 84841L407","SPR","0.1429","",""
"6/28/2023","6/29/2023","6/30/2023","ANY","Sphere 3D
CUSIP: 84841L308","SPR","1S","",""
"6/28/2023","6/28/2023","6/30/2023","ANY","Sphere 3D
CUSIP: 84841L308","Buy","1","$0.31","($0.31)"
"6/28/2023","6/28/2023","6/30/2023","MRAI","Marpai
CUSIP: 571354109","Buy","1","$0.48","($0.48)"
"6/28/2023","6/28/2023","6/30/2023","ALLR","Allarity Therapeutics
CUSIP: 016744203","Buy","1","$0.17","($0.17)"
"6/26/2023","6/27/2023","6/28/2023","AREB","American Rebel Holdings
CUSIP: 02919L208","SPR","1S","",""
"6/26/2023","6/26/2023","6/28/2023","AREB","American Rebel Holdings
CUSIP: 02919L208","Buy","1","$0.17","($0.17)"
"6/26/2023","6/26/2023","6/28/2023","MEDS","TRxADE Health
CUSIP: 89846A405","Sell","1","$13.90","$13.90"
"6/26/2023","6/26/2023","6/26/2023","MEDS","TRxADE Health
CUSIP: 89846A405","SPR","1","",""
"6/23/2023","6/23/2023","6/27/2023","SHPW","Shapeways Holdings
CUSIP: 81947T201","Sell","0.125","$4.30","$0.54"
"6/23/2023","6/23/2023","6/23/2023","SHPW","Shapeways Holdings
CUSIP: 81947T201","SPR","0.125","",""
"6/23/2023","6/23/2023","6/23/2023","SHPW","Shapeways
CUSIP: 81947T102","SPR","1S","",""
"6/21/2023","6/22/2023","6/23/2023","STCNZZZ","STCN Contra (Cash Out Under 3500 Shs)
CUSIP: 858CSH018","SXCH","1","",""
"6/21/2023","6/22/2023","6/23/2023","STCN","Steel Connect
CUSIP: 858098106","SXCH","1S","",""
"6/21/2023","6/22/2023","6/23/2023","MEDS","TRxADE Health
CUSIP: 89846A207","SPR","1S","",""
"6/21/2023","6/21/2023","6/23/2023","MEDS","TRxADE Health
CUSIP: 89846A207","Buy","1","$0.36","($0.36)"
"6/21/2023","6/21/2023","6/23/2023","SHPW","Shapeways
CUSIP: 81947T102","Buy","1","$0.42","($0.42)"
"6/21/2023","6/21/2023","6/23/2023","STCN","Steel Connect
CUSIP: 858098106","Buy","1","$0.84","($0.84)"
"6/21/2023","6/21/2023","6/23/2023","ATIP","ATI Physical Therapy
CUSIP: 00216W208","Sell","1","$12.98","$12.98"
"6/21/2023","6/21/2023","6/23/2023","IZEA","IZEA
CUSIP: 46604H204","Sell","1","$2.68","$2.68"
"6/21/2023","6/21/2023","6/23/2023","BOXL","Boxlight
CUSIP: 103197208","Sell","1","$2.10","$2.10"
"6/21/2023","6/21/2023","6/21/2023","IZEA","IZEA
CUSIP: 46604H204","SPR","1","",""
"6/20/2023","6/20/2023","6/20/2023","BOXL","Boxlight
CUSIP: 103197208","SPR","1","",""
"6/20/2023","6/20/2023","6/20/2023","ATIP","ATI Physical Therapy
CUSIP: 00216W208","SPR","1","",""
"6/15/2023","6/16/2023","6/20/2023","IZEA","IZEA
CUSIP: 46604H105","SPR","1S","",""
"6/15/2023","6/15/2023","6/20/2023","IZEA","IZEA
CUSIP: 46604H105","Buy","1","$0.70","($0.70)"
"6/15/2023","6/15/2023","6/15/2023","BOXL","Boxlight
CUSIP: 103197109","SPR","1S","",""
"6/14/2023","6/15/2023","6/16/2023","ATIP","ATI Physical Therapy
CUSIP: 00216W109","SPR","1S","",""
"6/14/2023","6/14/2023","6/16/2023","ATIP","ATI Physical Therapy
CUSIP: 00216W109","Buy","1","$0.20","($0.20)"
"6/14/2023","6/14/2023","6/16/2023","AUMN","Golden Minerals
CUSIP: 381119403","Sell","1","$2.16","$2.16"
"6/14/2023","6/14/2023","6/16/2023","CELZ","Creative Medical Technology
CUSIP: 22529Y408","Sell","1","$4.66","$4.66"
"6/14/2023","6/14/2023","6/14/2023","AUMN","Golden Minerals
CUSIP: 381119403","SPR","1","",""
"6/14/2023","6/14/2023","6/14/2023","CELZ","Creative Medical Technology
CUSIP: 22529Y408","SPR","1","",""
"6/13/2023","6/13/2023","6/15/2023","BOXL","Boxlight
CUSIP: 103197109","Buy","1","$0.33","($0.33)"
"6/9/2023","6/12/2023","6/13/2023","CELZ","Creative Medical Technology
CUSIP: 22529Y309","SPR","1S","",""
"6/9/2023","6/9/2023","6/13/2023","CELZ","Creative Medical Technology
CUSIP: 22529Y309","Buy","1","$0.41","($0.41)"
"6/8/2023","6/9/2023","6/12/2023","AUMN","Golden Minerals
CUSIP: 381119106","SPR","1S","",""
"6/8/2023","6/8/2023","6/12/2023","AUMN","Golden Minerals
CUSIP: 381119106","Buy","1","$0.11","($0.11)"
"6/7/2023","6/7/2023","6/9/2023","VTGN","Vistagen Therapeutics
CUSIP: 92840H400","Sell","0.033333","$2.81","$0.09"
"6/7/2023","6/7/2023","6/9/2023","BBLG","Bone Biologics
CUSIP: 098070402","Sell","0.033333","$5.90","$0.20"
"6/7/2023","6/7/2023","6/9/2023","ACORQ","ACORDA THERAPEUTICS INC
CUSIP: 00484M700","Sell","1","$10.01","$10.01"
"6/7/2023","6/7/2023","6/7/2023","ACORQ","ACORDA THERAPEUTICS INC
CUSIP: 00484M700","SPR","1","",""
"6/6/2023","6/7/2023","6/8/2023","BBLG","Bone Biologics
CUSIP: 098070402","SPR","0.0333","",""
"6/6/2023","6/7/2023","6/8/2023","BBLG","Bone Biologics
CUSIP: 098070303","SPR","1S","",""
"6/6/2023","6/7/2023","6/8/2023","VTGN","Vistagen Therapeutics
CUSIP: 92840H400","SPR","0.0333","",""
"6/6/2023","6/7/2023","6/8/2023","VTGN","VistaGen Therapeutics
CUSIP: 92840H202","SPR","1S","",""
"6/6/2023","6/6/2023","6/8/2023","BBLG","Bone Biologics
CUSIP: 098070303","Buy","1","$0.19","($0.19)"
"6/6/2023","6/6/2023","6/8/2023","VTGN","VistaGen Therapeutics
CUSIP: 92840H202","Buy","1","$0.10","($0.10)"
"6/6/2023","6/6/2023","6/8/2023","LIXT","Lixte Biotechnology
CUSIP: 539319301","Sell","0.1","$6.20","$0.62"
"6/5/2023","6/5/2023","6/7/2023","TRKAQ","TROIKA MEDIA GROUP
CUSIP: 89689F404","Sell","1","$3.41","$3.41"
"6/5/2023","6/5/2023","6/7/2023","CBUS","Cibus
CUSIP: 17166A101","Sell","1","$20.07","$20.07"
"6/5/2023","6/5/2023","6/5/2023","CBUS","Cibus
CUSIP: 17166A101","SPR","1","",""
"6/5/2023","6/5/2023","6/5/2023","TRKAQ","TROIKA MEDIA GROUP
CUSIP: 89689F404","SPR","1","",""
"6/2/2023","6/5/2023","6/6/2023","ACOR","Acorda Therapeutics
CUSIP: 00484M601","SPR","1S","",""
"6/2/2023","6/5/2023","6/6/2023","LIXT","Lixte Biotechnology
CUSIP: 539319301","SPR","0.1","",""
"6/2/2023","6/5/2023","6/6/2023","LIXT","Lixte Biotechnology
CUSIP: 539319202","SPR","1S","",""
"6/2/2023","6/2/2023","6/6/2023","LIXT","Lixte Biotechnology
CUSIP: 539319202","Buy","1","$0.66","($0.66)"
"6/2/2023","6/2/2023","6/6/2023","ACOR","Acorda Therapeutics
CUSIP: 00484M601","Buy","1","$0.57","($0.57)"
"6/1/2023","6/1/2023","6/5/2023","BTOG","Bit Origin
CUSIP: G21621118","Sell","1","$2.01","$2.01"
"6/1/2023","6/1/2023","6/1/2023","BTOG","Bit Origin
CUSIP: G21621118","SPR","1","",""
"5/31/2023","6/1/2023","6/2/2023","CLXT","Calyxt
CUSIP: 13173L206","SPR","1S","",""
"5/31/2023","6/1/2023","6/2/2023","TRKA","Troika Media Group
CUSIP: 89689F305","SPR","1S","",""
"5/31/2023","5/31/2023","6/2/2023","CLXT","Calyxt
CUSIP: 13173L206","Buy","1","$7.02","($7.02)"
"5/31/2023","5/31/2023","6/2/2023","LIQT","LiqTech International
CUSIP: 53632A300","Sell","1","$3.20","$3.20"
"5/31/2023","5/31/2023","6/2/2023","TRKA","Troika Media Group
CUSIP: 89689F305","Buy","1","$0.14","($0.14)"
"5/31/2023","5/31/2023","5/31/2023","LIQT","LiqTech International
CUSIP: 53632A300","SPR","1","",""
"5/26/2023","5/30/2023","5/31/2023","BTOG","Bit Origin
CUSIP: G21621100","SPR","1S","",""
"5/26/2023","5/26/2023","5/31/2023","BTOG","Bit Origin
CUSIP: G21621100","Buy","1","$0.08","($0.08)"
"5/26/2023","5/26/2023","5/31/2023","NVFY","Nova Lifestyle
CUSIP: 66979P300","Sell","1","$3.04","$3.04"
"5/26/2023","5/26/2023","5/26/2023","NVFY","Nova Lifestyle
CUSIP: 66979P300","SPR","1","",""
"5/25/2023","5/26/2023","5/30/2023","LIQT","LiqTech International
CUSIP: 53632A201","SPR","1S","",""
"5/25/2023","5/25/2023","5/30/2023","SEAC","SEACHANGE INTL INC COM NEW
CUSIP: 811699404","Sell","1","$8.25","$8.25"
"5/25/2023","5/25/2023","5/30/2023","LIQT","LiqTech International
CUSIP: 53632A201","Buy","1","$0.40","($0.40)"
"5/25/2023","5/25/2023","5/25/2023","SEAC","SEACHANGE INTL INC COM NEW
CUSIP: 811699404","SPR","1","",""
"5/23/2023","5/24/2023","5/25/2023","NVFY","Nova Lifestyle
CUSIP: 66979P201","SPR","1S","",""
"5/23/2023","5/23/2023","5/25/2023","NVFY","Nova Lifestyle
CUSIP: 66979P201","Buy","1","$0.60","($0.60)"
"5/23/2023","5/23/2023","5/25/2023","BRDSQ","BIRD GLOBAL
CUSIP: 09077J206","Sell","1","$2.80","$2.80"
"5/23/2023","5/23/2023","5/23/2023","BRDSQ","BIRD GLOBAL
CUSIP: 09077J206","SPR","1","",""
"5/22/2023","5/23/2023","5/24/2023","SEAC","SeaChange International
CUSIP: 811699107","SPR","1S","",""
"5/22/2023","5/22/2023","5/24/2023","SEAC","SeaChange International
CUSIP: 811699107","Buy","1","$0.44","($0.44)"
"5/18/2023","5/19/2023","5/22/2023","BRDS","Bird Global
CUSIP: 09077J107","SPR","1S","",""
"5/18/2023","5/18/2023","5/18/2023","AAPL","Cash Div: R/D 2023-05-15 P/D 2023-05-18 - 0.03682 shares at 0.24","CDIV","","","$0.01"
"5/18/2023","5/18/2023","5/22/2023","BRDS","Bird Global
CUSIP: 09077J107","Buy","1","$0.10","($0.11)"
"5/18/2023","5/18/2023","5/22/2023","GLMD","Galmed Pharmaceuticals
CUSIP: M47238122","Sell","1","$4.59","$4.59"
"5/18/2023","5/18/2023","5/22/2023","GREE","Greenidge Generation
CUSIP: 39531G308","Sell","1","$3.58","$3.58"
"5/18/2023","5/18/2023","5/22/2023","SDIG","Stronghold Digital Mining
CUSIP: 86337R202","Sell","1","$5.43","$5.43"
"5/18/2023","5/18/2023","5/22/2023","IFBD","Infobird
CUSIP: G47724110","Sell","1","$1.61","$1.61"
"5/18/2023","5/18/2023","5/22/2023","ALPP","Alpine 4 Holdings
CUSIP: 02083E204","Sell","1","$2.06","$2.06"
"5/18/2023","5/18/2023","5/22/2023","RETO","ReTo Eco-Solutions
CUSIP: G75271117","Sell","1","$2.23","$2.23"
"5/18/2023","5/18/2023","5/22/2023","ROII","RiskOn International
CUSIP: 27888N406","Sell","1","$1.40","$1.40"
"5/18/2023","5/18/2023","5/22/2023","EAST","Eastside Distilling
CUSIP: 277802401","Sell","1","$3.83","$3.83"
"5/18/2023","5/18/2023","5/22/2023","XBIO","Xenetic
CUSIP: 984015602","Sell","1","$2.83","$2.83"
"5/18/2023","5/18/2023","5/18/2023","SDIG","Stronghold Digital Mining
CUSIP: 86337R202","SPR","1","",""
"5/18/2023","5/18/2023","5/18/2023","GREE","Greenidge Generation
CUSIP: 39531G308","SPR","1","",""
"5/17/2023","5/17/2023","5/17/2023","IFBD","Infobird
CUSIP: G47724110","SPR","1","",""
"5/17/2023","5/17/2023","5/17/2023","RETO","ReTo Eco-Solutions
CUSIP: G75271117","SPR","1","",""
"5/17/2023","5/17/2023","5/17/2023","EAST","Eastside Distilling
CUSIP: 277802401","SPR","1","",""
"5/17/2023","5/17/2023","5/17/2023","ALPP","Alpine 4 Holdings
CUSIP: 02083E204","SPR","1","",""
"5/17/2023","5/17/2023","5/17/2023","ROII","RiskOn International
CUSIP: 27888N406","SPR","1","",""
"5/17/2023","5/17/2023","5/17/2023","XBIO","Xenetic
CUSIP: 984015602","SPR","1","",""
"5/17/2023","5/17/2023","5/17/2023","GLMD","Galmed Pharmaceuticals
CUSIP: M47238122","SPR","1","",""
"5/16/2023","5/16/2023","5/18/2023","LPCN","Lipocine
CUSIP: 53630X203","Sell","1","$3.54","$3.54"
"5/16/2023","5/16/2023","5/18/2023","VERO","Venus Concept
CUSIP: 92332W204","Sell","1","$2.79","$2.79"
"5/16/2023","5/16/2023","5/16/2023","LPCN","Lipocine
CUSIP: 53630X203","SPR","1","",""
